url,length,num_dots,has_ip,has_at,is_phishing
http://kkbxkmbfdzr-net/update/qlBpBgr0pekuc1wc0L2Xu,51,0,0,0,1
https://www.amazon.com/cigbuuacd,32,2,0,0,0
http://kisfjvtsvurwrj-tk/account/4RUMTpoHt1T,44,0,0,0,1
https://www.wikipedia.org/oodrpknuo,35,2,0,0,0
https://www.linkedin.com/scoecmyja,34,2,0,0,0
https://www.twitter.com/rqtdexvmbx,34,2,0,0,0
http://fmfmlubfuz-org/login/6h9JQ3JfmgZiH,41,0,0,0,1
https://www.wikipedia.org/uvfcuj,32,2,0,0,0
https://www.amazon.com/ioyqaro,30,2,0,0,0
http://secure-jhzkjtilxznkpe.net/zhymTXpZtkoYnnsPPmMQ7,54,1,0,0,1
https://www.facebook.com/pzmtfx,31,2,0,0,0
http://kpscyzqmkzom-xyz/update/JHq6UvDRIO8j71KBTlEUYCunmQDBf,60,0,0,0,1
https://www.wikipedia.org/qozienpxlm,36,2,0,0,0
https://www.amazon.com/uytkjuq,30,2,0,0,0
http://kfxndduitcedlo.net/update/T74o1kztty,43,1,0,0,1
http://pkyhj.net/secure/cNdfqGkWaBTY,36,1,0,0,1
https://www.twitter.com/rquikgpi,32,2,0,0,0
https://www.google.com/vrtaxufzjp,33,2,0,0,0
http://mbxbumesq-xyz/login/6FclahEHhxf202A4yzSYQVBbnoJgBV,57,0,0,0,1
https://www.twitter.com/hegmsuaqho,34,2,0,0,0
https://www.amazon.com/tiivtz,29,2,0,0,0
http://update-tyexuvfvvrw.net/zXfc2yJihOZ,41,1,0,0,1
http://vdtrqcwyh.tk/update/cT2DgtFtpnMZsSr,42,1,0,0,1
https://www.wikipedia.org/txxrhms,33,2,0,0,0
https://www.wikipedia.org/cdgzppdl,34,2,0,0,0
http://dsfdmrmswbl.net/login/VDvRgFOPgj,39,1,0,0,1
https://www.amazon.com/qkgfblv,30,2,0,0,0
http://banking-uiydlz.xyz/8HCPRrmltl,36,1,0,0,1
http://vgagieggjq.tk/login/FXRKEshF0Hv92,40,1,0,0,1
https://www.google.com/pbhiwm,29,2,0,0,0
http://account-xomjxoqnzwtbo.xyz/diJH2WTFkpccG,46,1,0,0,1
https://www.facebook.com/llgiyw,31,2,0,0,0
http://adwgrkjhajbwyo-xyz/free-gift/pVp0WlorPT8zf7h,51,0,0,0,1
https://www.twitter.com/wsacgbtwc,33,2,0,0,0
http://zusgavrtysq.com/verify/ZeX9v9T82h3,41,1,0,0,1
https://www.amazon.com/oogja,28,2,0,0,0
http://cjcvawqk.org/secure/dXliDfY1nWMmUHFgepjUt3GJG0W,54,1,0,0,1
https://www.facebook.com/lhaxaqvvg,34,2,0,0,0
http://login-cvgqsuldircoy-info/fiBbdzyfUvIn1iSE29A3W7Nwp,57,0,0,0,1
http://secure-cisvptbbfm-info/YEe4fD4lEDFqR8P9,46,0,0,0,1
http://qsemykbuzhkml-xyz/verify/lrq19hiKb3OioYGV7sQV,52,0,0,0,1
https://www.wikipedia.org/jdxpgdnxkj,36,2,0,0,0
https://www.linkedin.com/ztazxs,31,2,0,0,0
http://verify-gatktymbtcoggdj.tk/9gVilNuRb2ZHDGN8A,50,1,0,0,1
https://www.linkedin.com/yeecskkxm,34,2,0,0,0
http://soirlpomqwjq.tk/login/xHk74hIPnoeQScRxDM,47,1,0,0,1
https://www.google.com/vwfeotvwaj,33,2,0,0,0
http://login-epwsgmxmu.net/KCFMqV4cfm,37,1,0,0,1
https://www.facebook.com/qzqgycx,32,2,0,0,0
https://www.google.com/zhvobtcl,31,2,0,0,0
https://www.facebook.com/vxbmkodi,33,2,0,0,0
https://www.linkedin.com/rchxgko,32,2,0,0,0
https://www.linkedin.com/jwtitxpciv,35,2,0,0,0
http://verify-ujldmaprbtey-net/6vYRvZyNPpFfOoHjfIRY,51,0,0,0,1
http://lajljjodiat.org/secure/9WZdGwkpNVdEIQv5jg,48,1,0,0,1
https://www.amazon.com/fmegtgq,30,2,0,0,0
http://account-lsbqnlpulum.xyz/jlYMvW8RJE6re3rehZ,49,1,0,0,1
https://www.amazon.com/hgzoytov,31,2,0,0,0
https://www.google.com/eqcnufut,31,2,0,0,0
http://wjoafbwoxsifhx.tk/login/ymTCgxJs9w78q2KR0EP,50,1,0,0,1
http://secure-xlndgx.com/ere0fvy3U1n1FPZL4UrUBWzOXUV3,53,1,0,0,1
https://www.wikipedia.org/guquzxfw,34,2,0,0,0
http://ivxsrhig.xyz/account/35Eu6itpwwQ7WWKrTLvE,48,1,0,0,1
http://pvpcbgzxwx.net/free-gift/jTdNc4OaXmv0Zl3ipsMYtOibBX,58,1,0,0,1
http://juwnvklncnl.org/account/cvVAUzqA2E5g,43,1,0,0,1
http://upaghakn.xyz/secure/nGDlSitpfkoT0X5me,44,1,0,0,1
https://www.twitter.com/yrqir,29,2,0,0,0
http://secure-ictephsmjn.net/03GqNwOKsTiIryTQMCxiFLb7Z9p5,57,1,0,0,1
https://www.facebook.com/iieotkoge,34,2,0,0,0
http://verify-qmkyfyo.com/pvjY3mOu4ABtqP0YMBczrbS2kxf41L,56,1,0,0,1
https://www.wikipedia.org/upzxo,31,2,0,0,0
http://login-ewirwgcpassdum.org/TYNopoP33i9mVAd,47,1,0,0,1
http://yqqqxgwadx.info/free-gift/ATN4C4jwj6J7Lu4y6DunBG9Cxovi4,62,1,0,0,1
http://sgdlzpdhyy-info/account/J1gR0XlB5kA3WmRe1Jcx,51,0,0,0,1
https://www.twitter.com/tmyispcr,32,2,0,0,0
http://banking-rozmmmfvs-xyz/Jts7HrvDT9UgwZdwcj6XEbWVV,54,0,0,0,1
http://account-qbymqlzodtkownc-xyz/pVEYDoAcR3Dl7,48,0,0,0,1
http://free-gift-tqyqdxzvaygpej.info/LgY3lmHTpOd,48,1,0,0,1
http://login-orgvmwj.xyz/agMeDw13MGGY9n8MfEM,44,1,0,0,1
http://oawdggbvem.xyz/secure/NM44A5lLsz3LLBK33Ly80p6,52,1,0,0,1
http://hfrqtefcu.com/update/cvbuJNAUsZJr,40,1,0,0,1
http://banking-oeqwtfx.net/ED2keGLFPh7AeeRrUKkVHIfcQIT,54,1,0,0,1
http://free-gift-lgpsvgyoad.xyz/B8vu6HKdSScptPCQi2qJwlws8yAquR,62,1,0,0,1
http://hokvkyntrrc.info/update/8637uSMf8nhWEWXg,47,1,0,0,1
http://xycjiwurtfcmbk.info/banking/feQ91PcIaMXABI8kBIEDIDvH,59,1,0,0,1
http://account-lmyakktq.tk/fP5CRyVOXjUjoTzvFfNwMnXW5Md6Js,57,1,0,0,1
http://banking-hlhnath-org/MSJ9TJ749zyq,39,0,0,0,1
https://www.wikipedia.org/mnyzcaq,33,2,0,0,0
http://vnuoxurwaz.xyz/account/aWwvWgnRq7Zab,43,1,0,0,1
https://www.google.com/qdqbzdnrzg,33,2,0,0,0
http://cdjmcvy-xyz/account/jnPr6HbrWj8K4fLq,43,0,0,0,1
http://snunhcsfosvuo.info/banking/mwSLdZeHU9JdL,47,1,0,0,1
https://www.facebook.com/zckkjwoj,33,2,0,0,0
http://wrafgfno-tk/secure/KpwVbVMcg7uK95XG2blseY4FyFzOgS,56,0,0,0,1
https://www.twitter.com/ommaqglg,32,2,0,0,0
https://www.facebook.com/hrpzekhkb,34,2,0,0,0
http://wghjnnhqv.tk/free-gift/3D3PinaggPaVDeJUWgGbsE8,53,1,0,0,1
http://account-jvsoq.com/0Tm6tE1HjtQcUv,39,1,0,0,1
http://leown.org/free-gift/ZMYXz1giy8v0bMC2i66ByzGzNPQEM,56,1,0,0,1
https://www.wikipedia.org/koqkq,31,2,0,0,0
https://www.linkedin.com/rcqoxym,32,2,0,0,0
https://www.amazon.com/foalkwthq,32,2,0,0,0
https://www.linkedin.com/nuxqq,30,2,0,0,0
http://verify-eemhkunorn-net/ICQQX6TwR6VoIx0lwYRs,49,0,0,0,1
http://free-gift-btvzjjgyjyqbkja.org/VjgjfNczquFxsRDoE7adJuLMEHy,64,1,0,0,1
http://update-xccbzew.xyz/1D6fFzD2BxBNASIIyHNJty31,50,1,0,0,1
http://ashiwqgzhx-net/update/k1RGxX4tkXcQmkRj9ZSJWC,51,0,0,0,1
https://www.facebook.com/qevgchd,32,2,0,0,0
http://xlzzxhinztz.org/secure/KGIyNbb1eQjaBZ9dgezbdbn,53,1,0,0,1
https://www.google.com/sqalkfqgey,33,2,0,0,0
https://www.facebook.com/kpsuuki,32,2,0,0,0
https://www.amazon.com/ljlxuodmi,32,2,0,0,0
https://www.twitter.com/wvvlzal,31,2,0,0,0
https://www.facebook.com/xgvqdptlpu,35,2,0,0,0
https://www.twitter.com/wyqndwv,31,2,0,0,0
https://www.google.com/kmnzp,28,2,0,0,0
https://www.linkedin.com/ubrchilxq,34,2,0,0,0
https://www.google.com/jeqjevz,30,2,0,0,0
http://account-qjzeior.com/XEEMiPJIZzUfBKsMhMhJJvQ,50,1,0,0,1
http://account-sntbgqyixpyil.com/JbpsvCRF7476f4RXcJetHc,55,1,0,0,1
https://www.linkedin.com/xmttxrugzi,35,2,0,0,0
https://www.linkedin.com/wplcg,30,2,0,0,0
http://sxttmjugjbixzu.com/update/4nOi7Ytfw9cmTAp3,49,1,0,0,1
https://www.linkedin.com/ezxxjgsnrx,35,2,0,0,0
https://www.google.com/lgmflw,29,2,0,0,0
http://secure-ixzgw-xyz/T0FPTCy5YrI9be4Z1Yct60EB3zzxl,53,0,0,0,1
http://secure-afirpvjrvvgi.com/1XVnXYLWfRiZH,44,1,0,0,1
http://ckkewzbm-tk/login/lgvOEK83a4CwK7g0hq,43,0,0,0,1
https://www.twitter.com/zmlznffzo,33,2,0,0,0
http://knyudoqxm.net/account/96A3FYJvjUqrwIbbIMZSBZsX6ZhZI,58,1,0,0,1
https://www.twitter.com/nhjeas,30,2,0,0,0
https://www.google.com/kkmpje,29,2,0,0,0
https://www.google.com/xvqxrvinbf,33,2,0,0,0
https://www.wikipedia.org/ogneet,32,2,0,0,0
http://drwwnbsaso.tk/verify/mHc4JpPjmUl2MyhJuOT6QfqSOEpA,56,1,0,0,1
https://www.amazon.com/iphjykattk,33,2,0,0,0
https://www.twitter.com/fiabpbqtw,33,2,0,0,0
https://www.facebook.com/vducoz,31,2,0,0,0
http://bsvwxtgk.net/update/4jcRPNy0gaxkcY0XQMt79l,49,1,0,0,1
http://update-zncpq.xyz/IwlGJqDqesBWDIENpT2,43,1,0,0,1
http://login-rtvlc.xyz/d0rWNX5NQea2t9OCNgG,42,1,0,0,1
https://www.amazon.com/aeioba,29,2,0,0,0
https://www.facebook.com/ucpmph,31,2,0,0,0
http://login-hovyndqnffozjfa.info/947KbwSRrwYKsM3UE0VEKnUH,58,1,0,0,1
http://nkoyhfiedl.net/verify/LrHP7AVl86r,40,1,0,0,1
http://mwvjoeaqnmwuc-info/account/0E0IY4pkxyfUXfwO4nHLr2nwmA86s3,64,0,0,0,1
http://nijnlk.net/account/5Q8ARyzAViMMYzDDktB,45,1,0,0,1
http://update-hrbzyhu.org/UhpHFWLcH4,36,1,0,0,1
http://ztily.xyz/verify/SbSREhpO21s,35,1,0,0,1
https://www.linkedin.com/dklxuh,31,2,0,0,0
https://www.twitter.com/dhfkbi,30,2,0,0,0
https://www.wikipedia.org/kyluqfqbrm,36,2,0,0,0
http://free-gift-bwtsljtopikhb.info/pS28qoRicXKID,49,1,0,0,1
https://www.facebook.com/bqahpusj,33,2,0,0,0
http://free-gift-vyxyfzgcaovj-net/Y0TH07Ha9S,44,0,0,0,1
https://www.wikipedia.org/wccwl,31,2,0,0,0
https://www.wikipedia.org/wdceybiuey,36,2,0,0,0
http://xltwwbhfndxlsy-xyz/free-gift/mMmwgwlFwDJVHOdDHOQhoD,58,0,0,0,1
https://www.amazon.com/lpevgftcb,32,2,0,0,0
https://www.twitter.com/qhesvynun,33,2,0,0,0
http://account-rhtdlqh-tk/SEXdVkJOWc2WTW6JnTaGyX7B6U,52,0,0,0,1
https://www.linkedin.com/ryxkj,30,2,0,0,0
https://www.twitter.com/moudpekg,32,2,0,0,0
http://login-oyfjbn-net/4L2b3j1Md2ale03r8MkPn64bg6Q4Mc,54,0,0,0,1
https://www.google.com/zvhpk,28,2,0,0,0
https://www.google.com/xtlevkf,30,2,0,0,0
https://www.wikipedia.org/jydrt,31,2,0,0,0
https://www.twitter.com/lfpwznvv,32,2,0,0,0
https://www.linkedin.com/xqkxszalwl,35,2,0,0,0
https://www.wikipedia.org/mmjusny,33,2,0,0,0
https://www.google.com/jzjmkqofhm,33,2,0,0,0
https://www.facebook.com/ltxpson,32,2,0,0,0
http://zkvbhhedtdenpsd.net/verify/513hiLu7ckr2wcvBFTj,53,1,0,0,1
http://wtjunrynpdrq-net/login/ej2SYlChrtV6sO9,45,0,0,0,1
http://account-tvpucub.xyz/gQ86eHj4CEo7X1Qf0K9hRwXDKmLu,55,1,0,0,1
https://www.facebook.com/errhuoo,32,2,0,0,0
https://www.twitter.com/pgonid,30,2,0,0,0
https://www.google.com/whjzpsbxp,32,2,0,0,0
https://www.linkedin.com/wrplikmd,33,2,0,0,0
http://ipnroavabxn.xyz/banking/K5xLEpSe1LqJ8V,45,1,0,0,1
http://login-jzoqmrdvjkrg.org/Yj4udM1MVkP9KJsFmg8xIw2lo7WSav,60,1,0,0,1
http://secure-qzxjppjmwsyh.net/aHfId8EFEjieb9nT5Fv,50,1,0,0,1
https://www.amazon.com/ckrxq,28,2,0,0,0
http://free-gift-jthdbgbwrecxgg.org/1pjCUbuGoRFE76F8LK3,55,1,0,0,1
http://verify-bjyjxezilzjz-com/xbe1QYliasaI7C,45,0,0,0,1
https://www.linkedin.com/piqqwmmp,33,2,0,0,0
http://free-gift-kvhpiniexxvn-tk/YBzyq9lUIy0,44,0,0,0,1
http://login-kiktpnwtmcwyy-xyz/qceUiJvJUFJVAr5EdgH,50,0,0,0,1
https://www.wikipedia.org/dtqeernul,35,2,0,0,0
http://hankiun.org/banking/qLUea5ad1FlWnVnGcmlJ,47,1,0,0,1
http://nlfrhx-tk/banking/V7UvonZCN5ZM,37,0,0,0,1
https://www.google.com/dfooqufjde,33,2,0,0,0
https://www.linkedin.com/igxjiogeu,34,2,0,0,0
http://xybjwcsyu.xyz/banking/h3f4LwZBiAAaCYUq,45,1,0,0,1
http://verify-kwoumcwecc.net/Skz3guCMnaSrGwWXIAab,49,1,0,0,1
http://wnaxdplloskz.xyz/update/y7oLS7cpVc8UMtZu32ByXM50geVy0d,61,1,0,0,1
https://www.linkedin.com/xrlxjnuag,34,2,0,0,0
http://update-zoeszphzgc.info/GNZHCv3nn3X,41,1,0,0,1
http://ettdqaoeudmufro.info/secure/hLAxDtCyxWhoK0T01bR033R,58,1,0,0,1
http://login-hfhhctm.info/ZT0d6Iu0tYPpGg20tNc1,46,1,0,0,1
http://tqwbvlfa.org/free-gift/MLatuOhgZ5vn3wUD,46,1,0,0,1
https://www.amazon.com/bwiqb,28,2,0,0,0
https://www.facebook.com/ubevkere,33,2,0,0,0
https://www.facebook.com/ndwlwnr,32,2,0,0,0
https://www.facebook.com/leiqntpx,33,2,0,0,0
https://www.google.com/gswzvdbv,31,2,0,0,0
https://www.facebook.com/omoev,30,2,0,0,0
http://free-gift-jipilalfdnpvw-com/onDJ94KoAn0hc0zp3hX,54,0,0,0,1
http://update-ufikuch-org/XbDSoGk3hFZFLxSKpQrOB35qD,51,0,0,0,1
https://www.facebook.com/jhidtcl,32,2,0,0,0
https://www.facebook.com/mmlper,31,2,0,0,0
http://update-wlagfmhkyoztyf.info/dX7cevKHBPUMUbyMY0RiXP0ghSQ,61,1,0,0,1
https://www.amazon.com/vqirpkrka,32,2,0,0,0
http://adskugfovyvcnjj.com/login/FA8uWVbDi1J22nguJO5g,53,1,0,0,1
http://zkzjvd-com/login/iJH5m7suEvSc8TVtbyuX,44,0,0,0,1
https://www.wikipedia.org/qlpmfqm,33,2,0,0,0
http://banking-fqdzqjkbs-xyz/NmyWHs9gNah0FIqvu2kxzu7Bp,54,0,0,0,1
https://www.google.com/qfqravfm,31,2,0,0,0
http://banking-axfhcqlpdwtfbq.org/2qyh9EsUXJ,44,1,0,0,1
https://www.twitter.com/apalwiie,32,2,0,0,0
http://rqctcxw.net/login/iXCVd39z7KeulfgtuXu8,45,1,0,0,1
https://www.wikipedia.org/twfuwjf,33,2,0,0,0
http://kvpnxgthqsbtgut.com/account/wXXVP5ZzQwLDZxBV,51,1,0,0,1
https://www.amazon.com/iscrxwk,30,2,0,0,0
http://xynflgksr.com/update/VVxAm6ueTulHlereCdv1GJSy,52,1,0,0,1
http://banking-mzdtmhioog.tk/q4EPfCVTSa1uS9ZAAcWy6Gwjhj9M4M,59,1,0,0,1
https://www.google.com/bbuox,28,2,0,0,0
http://account-mbbnvet.org/lo6qoPXXI4b5XDhOp4kwf6ZSSPG61w,57,1,0,0,1
http://ewolzctac.org/account/j6PGlRRinlRQEG5m8W2LYgE,52,1,0,0,1
https://www.wikipedia.org/ocusfyhpyo,36,2,0,0,0
https://www.twitter.com/uipfpp,30,2,0,0,0
http://login-ujmpkdwhenbszst.com/GZkpPZ7c8RAzvitsD,50,1,0,0,1
http://secure-vudwatip-net/Nx7cCHdr6b6OpC5CFwVI6TmSmigcyQ,57,0,0,0,1
http://verify-mihaxphhzqxwn.xyz/mivK6TSw5nQPEpf4k,49,1,0,0,1
http://login-gxneviywrhtlzxm.info/YHr4GYq516WGZxtO,50,1,0,0,1
https://www.facebook.com/bhfnbch,32,2,0,0,0
http://uvmaxiznfufmwx-org/verify/JmupnG7xKrDAqldIE51qpRBLdNyaNI,63,0,0,0,1
https://www.wikipedia.org/xtejb,31,2,0,0,0
http://smdauqu.info/verify/mvmnJktYAchWNbYh8,44,1,0,0,1
http://secure-dypnguzcbfer.net/yDdHmJkHrY390XGFuMQjaGWI,55,1,0,0,1
http://mqjfxheowv.com/account/GmNfUrdRyxKlFZPPgq,48,1,0,0,1
https://www.twitter.com/zytvvoggn,33,2,0,0,0
http://susjg.com/banking/uwL5KjQ7IC,35,1,0,0,1
https://www.twitter.com/kxwybhid,32,2,0,0,0
http://boxjidppymr.info/banking/6mmMgsoigfAOjot,47,1,0,0,1
https://www.facebook.com/ercnxvajc,34,2,0,0,0
http://update-bmvzbsajgnhdhdh-info/U8q4nRiBupEo34dvwuA,54,0,0,0,1
https://www.linkedin.com/usrrsdou,33,2,0,0,0
http://hgcnxldvfdb.tk/verify/WYRuBNy5WFcl2bbw3P6Z4lKbh,54,1,0,0,1
https://www.twitter.com/mtgmp,29,2,0,0,0
https://www.linkedin.com/rfwlfo,31,2,0,0,0
http://verify-yguzznr.info/HLJ3DjksseXoMArEuKCjkeUy1e9j,55,1,0,0,1
http://free-gift-mlvjwejz.tk/nN1ra2fh4gohY5ItT5WxsRVhIuy,56,1,0,0,1
http://free-gift-uwfqvijfgla.xyz/mdXgzYniBiKuTX3JflY0ijr,56,1,0,0,1
https://www.facebook.com/rixpmepjs,34,2,0,0,0
http://wboihjhpyzh.tk/banking/Fy0NqUpXnDW9Y7X69zHpxO,52,1,0,0,1
http://banking-lpbbgtrrqnbzpl-net/o5rm9tTzOO5sZSeOFh8iBAjv,58,0,0,0,1
http://secure-zlmtjaxfz-com/48NC0RObTNgt9Zz8HfJs,48,0,0,0,1
http://ujxqpqhbxc-org/banking/Yi94b3CBXDFIjktOm4Z67igH,54,0,0,0,1
https://www.amazon.com/kmckst,29,2,0,0,0
https://www.linkedin.com/kjkvqsil,33,2,0,0,0
https://www.facebook.com/vekwzofsf,34,2,0,0,0
https://www.linkedin.com/mtmkzaf,32,2,0,0,0
http://ygyelczxlcxyll.net/banking/4Qvosep8mfyX,46,1,0,0,1
http://free-gift-rlatokvt.com/Db81lEHu6GEObAzbiHgan2MA,54,1,0,0,1
https://www.facebook.com/njnkdvhdiq,35,2,0,0,0
https://www.twitter.com/txdkyhuo,32,2,0,0,0
http://verify-eglndnpzcygczc.com/JTa2axi1lekJiWLTydoRKSA73UN,60,1,0,0,1
https://www.linkedin.com/pxolaey,32,2,0,0,0
http://uqbosjna-tk/login/Zlg0Tn9OEMimk9nVRBIYg,46,0,0,0,1
http://xzatxdih.xyz/update/fMOZugZusMZC9A,41,1,0,0,1
http://lnomsno.org/update/aB8rpEDp4XMO8bH,41,1,0,0,1
http://account-ngqhvwzpzwhaw.net/8joIWyuyp3spqeBdz,50,1,0,0,1
https://www.google.com/bpwzl,28,2,0,0,0
http://secure-soeghvptlzb.tk/i10ljDwscXHG0VHkeMIG,49,1,0,0,1
http://banking-jewsycgzxn.tk/NT8M2CTljeFhdMkBI,46,1,0,0,1
https://www.linkedin.com/pcbelh,31,2,0,0,0
https://www.twitter.com/vgfozj,30,2,0,0,0
https://www.facebook.com/gukdctqju,34,2,0,0,0
https://www.facebook.com/oqflxjs,32,2,0,0,0
https://www.facebook.com/isccb,30,2,0,0,0
https://www.facebook.com/nzzescavr,34,2,0,0,0
http://free-gift-dclmeikygsbcy-com/ic83x567VTMc,47,0,0,0,1
http://banking-gqhgxqckxoliz-info/02N4tHLhAekdn1g3q6RO,54,0,0,0,1
https://www.google.com/pbxptqs,30,2,0,0,0
https://www.wikipedia.org/bahsihgimz,36,2,0,0,0
http://update-yzztzmqxopgui.net/yA90RMk9VQIYA1TPyWXmA0,54,1,0,0,1
http://verify-efnbwsdrc.info/fzbP8M1jhPR,40,1,0,0,1
http://kocpsyip.info/free-gift/3B2hJSGc9fy,42,1,0,0,1
http://account-podxctndq.net/8E9a8V4zpvx,40,1,0,0,1
https://www.facebook.com/czvgegog,33,2,0,0,0
http://login-xkvhtdtt.xyz/ESDh2pfqYkZbYmUF,42,1,0,0,1
http://update-rzyckoajhq.tk/d47O9594GTU3rM63flx,47,1,0,0,1
http://nvzzepb.com/login/VU991lTxh8of15ksXPK69U,47,1,0,0,1
https://www.linkedin.com/esgacdjw,33,2,0,0,0
https://www.wikipedia.org/bwsbihopvc,36,2,0,0,0
http://asdejevxfewfg.tk/verify/yBPfvl6tZi3JqeH,46,1,0,0,1
http://alunuinldj.org/free-gift/euCTGXmLTBlGjzN68gSV3zKgrhs25T,62,1,0,0,1
https://www.facebook.com/ojmtilsvj,34,2,0,0,0
https://www.google.com/xyaizqppe,32,2,0,0,0
https://www.wikipedia.org/mbqanx,32,2,0,0,0
https://www.google.com/zhqwuqgc,31,2,0,0,0
https://www.amazon.com/zuoncvhmr,32,2,0,0,0
https://www.wikipedia.org/ucrfouq,33,2,0,0,0
http://secure-dkpfdjm.xyz/XZ0PH6DZrUOjwSpSVWMaeDkDnZO9,54,1,0,0,1
https://www.amazon.com/bkdcjolxq,32,2,0,0,0
http://verify-oghbuasdpad.xyz/7I31Hs1sGgMtLSA,45,1,0,0,1
http://account-cdhub-net/wlHSFSXJcZh6RM944ja0nlV,48,0,0,0,1
https://www.twitter.com/mdbrd,29,2,0,0,0
http://verify-eeplcyb.xyz/vrbN8pJVGIiV5g09YXueVXROBsl,53,1,0,0,1
https://www.google.com/nxdav,28,2,0,0,0
https://www.linkedin.com/rrxsa,30,2,0,0,0
http://update-tuqsvrnpcl-net/8lOgxxA5rt,39,0,0,0,1
