user_id,followers,following,posts,age_days,verified,follower_following_ratio,avg_posts_per_day,profile_completeness,bio_length,likes_per_post,ip_diversity,label
33,143,523,367,31,0,0.2734225621414914,11.838709677419354,0.3348629873849146,20,0.7160578578475381,2,1
34,42,3643,4457,30,0,0.01152895964864123,148.56666666666666,0.15808859813592702,4,0.027946370652739194,1,1
35,34,1873,6144,17,0,0.018152696209289908,361.4117647058824,0.06622828518323365,22,2.642592521059319,1,1
36,82,100,14,70,0,0.82,0.2,0.6814159700349485,78,49.2733989613167,9,0
37,1467,936,333,1406,1,1.5673076923076923,0.23684210526315788,0.9795268118308232,76,47.25185017671968,3,0
38,39,74,17,20,0,0.527027027027027,0.85,0.5089392849259265,77,14.478334466312438,6,0
39,753,749,4,1125,0,1.0053404539385848,0.0035555555555555557,0.6954127408597506,6,9.153431047073004,7,0
40,21,21,10,17,0,1.0,0.5882352941176471,0.6548453509205518,33,12.271188932324877,8,0
41,337,59,19,334,0,5.711864406779661,0.05688622754491018,0.8835152817139917,58,29.551563014248504,6,0
42,490,230,0,721,0,2.130434782608696,0.0,0.6458606061309025,5,45.45160864369136,4,0
43,73,882,205,50,0,0.08276643990929705,4.1,0.39005812093572134,26,2.921511067911867,1,1
44,216,281,6,140,1,0.7686832740213523,0.04285714285714286,0.5717442653672828,42,40.20739232664342,7,0
45,323,263,1,873,0,1.2281368821292775,0.001145475372279496,0.8488667131624359,60,15.0095172895549,8,0
46,88,136,7,4,0,0.6470588235294118,1.75,0.6640132730994517,51,19.771787803896792,2,0
47,99,280,12,87,0,0.3535714285714286,0.13793103448275862,0.7924598748793041,68,19.901744069648316,1,0
48,1896,367,141,2558,0,5.166212534059945,0.055121188428459734,0.9887602947284666,117,6.721573880896822,10,0
49,226,371,60,1421,0,0.6091644204851752,0.0422237860661506,0.895270754794977,49,22.333794500512724,10,0
50,16,1181,7806,28,0,0.013547840812870448,278.7857142857143,0.0008456391093147331,34,2.0605714407435802,1,1
51,55,786,85,43,0,0.06997455470737914,1.9767441860465116,0.3115777049732046,7,2.1592627890418505,2,1
52,89,882,518,46,0,0.10090702947845805,11.26086956521739,0.20120019352886231,18,1.663237433000381,1,1
53,85,2052,86,23,0,0.041423001949317736,3.739130434782609,0.30775745797569026,19,1.2182255062744884,1,1
54,83,127,13,75,0,0.6535433070866141,0.17333333333333334,0.6426646281919051,41,25.92446856111564,8,0
55,64,723,584,106,0,0.08852005532503458,5.509433962264151,0.4505904129141271,10,1.9765522349952653,2,1
56,33,140,9,29,0,0.2357142857142857,0.3103448275862069,0.7226251578305064,18,6.099142447707186,4,0
57,362,124,63,1028,0,2.9193548387096775,0.061284046692607,0.8658410727152945,69,37.325566197454485,7,0
58,254,299,23,191,0,0.8494983277591973,0.12041884816753927,0.8677979478634099,47,40.028918304529626,4,0
59,762,630,7,192,0,1.2095238095238094,0.036458333333333336,0.7229623176133582,15,25.540782146157763,8,0
60,123,278,13,71,0,0.44244604316546765,0.18309859154929578,0.5783654448306802,20,38.46449489718132,8,0
61,182,303,86,747,0,0.6006600660066007,0.11512717536813923,0.8297441052891497,144,33.20367966418016,5,0
62,9,1670,30,35,0,0.005389221556886228,0.8571428571428571,0.16792376831065697,34,0.24173297297300533,1,1
63,442,256,3,221,0,1.7265625,0.013574660633484163,0.6659471583592873,42,29.41750132267619,7,0
64,523,952,265,1775,0,0.5493697478991597,0.14929577464788732,0.9714515435020531,199,47.57279151155453,1,0
65,294,56,50,791,0,5.25,0.0632111251580278,0.8260425375178158,127,29.21992554246042,9,0
66,549,324,4,982,0,1.6944444444444444,0.004073319755600814,0.6942567975194002,49,20.12582946642721,7,0
67,52,678,230,84,0,0.07669616519174041,2.738095238095238,0.2670618147662522,25,1.7756783268837326,1,1
68,1416,538,119,2071,0,2.6319702602230484,0.057460164171897636,0.7545187079540296,116,22.059673888466282,4,0
69,41,1882,97,49,0,0.021785334750265676,1.9795918367346939,0.139128307819403,26,0.7568145953471418,1,1
70,2,2709,6,45,0,0.0007382798080472499,0.13333333333333333,0.11211108285987409,4,2.343699148832685,1,1
71,606,304,479,263,0,1.993421052631579,1.8212927756653992,0.8864006969758473,111,10.679943869339281,2,0
72,526,362,5,433,0,1.4530386740331491,0.011547344110854504,0.7423570770241246,95,37.32607528682037,3,0
73,13,2870,3,40,0,0.004529616724738676,0.075,0.28789836420620707,24,1.189963324549882,1,1
74,37,3828,8804,41,0,0.009665621734587251,214.73170731707316,0.12142469026856606,19,2.5508797172663886,1,1
75,20,555,645,59,0,0.036036036036036036,10.932203389830509,0.33076067034367795,4,1.5178823690312337,2,1
76,26,4368,6015,7,0,0.005952380952380952,859.2857142857143,0.21676170066292422,23,1.9067553183043378,2,1
77,495,280,8,1422,0,1.7678571428571428,0.005625879043600563,0.6080329585549603,68,39.858865266720855,8,0
78,472,324,46,682,0,1.4567901234567902,0.06744868035190615,0.8492193056671811,42,17.551771213661155,8,0
79,525,683,9,1458,0,0.7686676427525623,0.006172839506172839,0.6515957216513056,3,27.24379266271649,6,0
80,31,1868,4906,52,0,0.016595289079229122,94.34615384615384,0.12917620442933903,17,2.6409599392746763,2,1
81,1158,295,93,1168,0,3.925423728813559,0.07962328767123288,0.9160223992312583,175,29.982929521183735,4,0
82,380,552,62,215,0,0.6884057971014492,0.28837209302325584,0.6279160051664014,76,23.198050790506766,4,0
83,179,208,15,71,0,0.8605769230769231,0.2112676056338028,0.6123687724583071,54,49.84841587816994,9,0
84,100,252,8,40,0,0.3968253968253968,0.2,0.5005614704803767,15,37.45779490967313,6,0
85,1621,648,440,3006,0,2.501543209876543,0.14637391882900866,0.7555449527312985,105,38.23720940790278,5,0
86,160,978,637,81,0,0.16359918200409,7.864197530864198,0.1414993516374775,6,2.497885089981204,2,1
87,419,283,4,118,0,1.480565371024735,0.03389830508474576,0.7832073942844126,16,17.34400970524703,1,0
88,84,914,229,86,0,0.09190371991247265,2.6627906976744184,0.434230598631472,31,0.307762940363282,1,1
89,130,265,14,44,0,0.49056603773584906,0.3181818181818182,0.4737454681560327,6,16.361527572183768,8,0
90,1783,166,255,2194,0,10.740963855421686,0.1162260711030082,0.7222246510766919,63,11.827715312793039,10,0
91,10,1516,15,72,0,0.006596306068601583,0.20833333333333334,0.3822217226630971,38,1.7883805362300758,1,1
92,107,661,553,43,0,0.16187594553706505,12.86046511627907,0.43008333291309003,27,0.9161407329580812,1,1
93,1662,312,370,1044,0,5.326923076923077,0.3544061302681992,0.7793938375870022,70,12.06756920213947,3,0
94,29,360,102,57,0,0.08055555555555556,1.7894736842105263,0.2252518523088512,38,1.4097374370230575,1,1
95,345,389,7,235,0,0.8868894601542416,0.029787234042553193,0.7749539680284971,33,40.452261199102914,10,0
96,485,217,8,550,0,2.2350230414746544,0.014545454545454545,0.7590538893609924,34,42.198402184252686,2,0
97,439,911,207,2617,0,0.4818880351262349,0.07909820405043944,0.924687316620887,195,46.45366380354372,8,0
98,1059,805,205,3046,0,1.315527950310559,0.06730137885751805,0.8207525557488417,119,27.52124797030665,8,0
99,91,90,60,840,0,1.011111111111111,0.07142857142857142,0.7811140922837732,26,9.109709898394335,10,0
100,1666,788,470,1283,0,2.1142131979695433,0.36632891660171474,0.872874095380824,94,26.17253704632351,8,0
101,56,243,20,63,0,0.23045267489711935,0.31746031746031744,0.7876220944262815,60,20.65824753325927,6,0
102,181,73,5,43,0,2.4794520547945207,0.11627906976744186,0.5646580359151175,63,17.96980079126551,7,0
103,1031,190,211,1213,0,5.426315789473684,0.17394888705688377,0.7969821358827984,153,43.92097628233456,1,0
104,148,673,523,11,0,0.2199108469539376,47.54545454545455,0.09379127069726356,23,1.867901617805134,2,1
105,439,102,31,726,0,4.303921568627451,0.04269972451790634,0.7647658917255995,93,24.715224278257022,8,0
106,159,745,361,3453,0,0.2134228187919463,0.10454677092383435,0.7717892386982951,90,18.983756227700077,1,0
107,114,295,330,112,0,0.3864406779661017,2.9464285714285716,0.456464939242084,29,2.8411822270780682,1,1
108,416,348,70,739,0,1.1954022988505748,0.09472259810554803,0.7246471028806059,143,49.1110084671519,4,0
109,332,198,54,570,0,1.6767676767676767,0.09473684210526316,0.8765604449794686,150,38.58316454715789,3,0
110,665,891,454,1879,1,0.7463524130190797,0.24161788185204897,0.8019625729342886,179,17.022769838010717,1,0
111,195,172,18,75,0,1.1337209302325582,0.24,0.7995609332917355,62,43.93672676151092,8,0
112,133,553,440,75,0,0.24050632911392406,5.866666666666666,0.3814363388099896,24,1.366033850599503,2,1
113,44,1978,6684,25,0,0.022244691607684528,267.36,0.11678122302894656,26,0.13094189729190575,2,1
114,247,205,68,255,0,1.2048780487804878,0.26666666666666666,0.6378738809428166,104,44.136514101299696,8,0
115,33,4729,5743,1,0,0.0069782194967223515,5743.0,0.3612219137853213,26,2.6127989140476577,1,1
116,30,4201,9939,17,0,0.007141156867412521,584.6470588235294,0.16928061702571584,25,1.9495099577378179,2,1
117,212,549,74,253,0,0.3861566484517304,0.2924901185770751,0.785237838480817,80,33.402245758458825,5,0
118,47,1370,5555,7,0,0.034306569343065696,793.5714285714286,0.3801848464971327,6,1.3310356549851172,2,1
119,194,432,457,409,0,0.44907407407407407,1.117359413202934,0.7880103327895626,145,24.380905453493003,4,0
120,115,779,798,106,0,0.14762516046213095,7.528301886792453,0.09002844307565555,11,0.2369050519799839,2,1
121,184,446,609,79,0,0.4125560538116592,7.708860759493671,0.07155886006425483,29,1.9137138930107056,2,1
122,180,24,14,37,0,7.5,0.3783783783783784,0.6710443542796318,20,8.323785512729284,6,0
123,173,237,8,59,0,0.729957805907173,0.13559322033898305,0.7381215700570395,25,49.97181044750806,8,0
124,585,490,342,1650,0,1.1938775510204083,0.20727272727272728,0.8724435790535935,125,5.987281903680425,7,0
125,12,45,19,64,0,0.26666666666666666,0.296875,0.7331355598692754,36,39.90834408215214,4,0
126,100,424,751,29,0,0.2358490566037736,25.896551724137932,0.31044558156515206,8,1.884744311060695,1,1
127,100,2305,4,75,0,0.04338394793926247,0.05333333333333334,0.18243061651423487,8,0.2704001272386568,2,1
128,116,109,6,17,0,1.0642201834862386,0.35294117647058826,0.7146051244122021,46,28.888356816625326,5,0
129,313,593,4,1618,0,0.5278246205733558,0.002472187886279357,0.848158783730016,14,26.07491249837129,2,0
130,281,792,10,903,0,0.3547979797979798,0.01107419712070875,0.886907898920013,71,21.459877223250487,7,0
131,641,649,113,2042,0,0.987673343605547,0.05533790401567091,0.8105756975848116,117,31.305204124347473,6,0
132,1482,339,291,282,1,4.371681415929204,1.0319148936170213,0.8858640601133588,193,19.760282681781916,10,0
133,713,164,10,1777,0,4.347560975609756,0.005627462014631401,0.6857070145290721,89,18.59855785381626,7,0
134,8,1185,9751,3,0,0.006751054852320675,3250.3333333333335,0.1521822921780026,31,0.3483614421753285,1,1
135,447,564,5,1463,0,0.7925531914893617,0.003417634996582365,0.8797523073647622,89,47.56883386007444,7,0
136,474,770,1,1797,0,0.6155844155844156,0.0005564830272676684,0.6957388151158458,52,47.25738795711449,5,0
137,44,2517,3779,29,0,0.01748112832737386,130.31034482758622,0.22234792988954172,15,2.566350579917864,1,1
138,149,203,1,51,0,0.7339901477832512,0.0196078431372549,0.5103525763446348,15,47.705485471796194,8,0
139,42,1868,7256,41,0,0.022483940042826552,176.97560975609755,0.29857297975977254,1,0.151735531988619,2,1
140,8,4223,6625,14,0,0.001894387875917594,473.2142857142857,0.03430507641217795,35,0.6214721110399755,1,1
141,386,251,9,95,0,1.5378486055776892,0.09473684210526316,0.6109099383902732,18,49.43872869647775,9,0
142,54,76,0,17,0,0.7105263157894737,0.0,0.40594413089228354,30,31.498381492269903,1,0
143,321,153,2,1609,0,2.0980392156862746,0.001243008079552517,0.6683842227640316,14,38.55493737652981,8,0
144,448,420,70,1395,0,1.0666666666666667,0.05017921146953405,0.6327162030011536,148,14.969739038822825,10,0
145,1589,902,493,2878,0,1.7616407982261642,0.17129951355107714,0.8564353644139252,167,33.95033078924699,1,0
146,1080,967,255,1926,0,1.1168562564632885,0.13239875389408098,0.9058292488186698,175,37.05805917036933,8,0
147,1941,182,214,2671,0,10.664835164835164,0.08011980531636091,0.7445001476981093,82,17.375719980107895,10,0
148,107,291,9,59,0,0.36769759450171824,0.15254237288135594,0.6022204297942721,55,9.46303077555689,2,0
149,490,562,3,937,0,0.8718861209964412,0.0032017075773745998,0.6355726475340701,58,22.9428582915629,2,0
150,54,1780,85,33,0,0.030337078651685393,2.5757575757575757,0.18715051171776842,9,2.0604631064009302,2,1
151,286,951,93,561,0,0.3007360672975815,0.1657754010695187,0.8295629555655221,145,41.529617837482654,9,0
152,1301,675,337,1530,0,1.9274074074074075,0.22026143790849673,0.9010039794196887,155,20.911913583519542,7,0
153,689,714,209,1620,0,0.9649859943977591,0.12901234567901235,0.73108016977739,179,14.573246255240274,8,0
154,6,2434,8925,36,0,0.0024650780608052587,247.91666666666666,0.18378052530767508,17,1.722300012994388,2,1
155,1347,773,474,3020,0,1.742561448900388,0.15695364238410597,0.7802343175462332,96,17.297167492072617,5,0
156,99,23,5,19,1,4.304347826086956,0.2631578947368421,0.6265284379045506,51,8.13134395617514,1,0
157,47,3172,3762,25,0,0.014817150063051702,150.48,0.20991624688225158,21,0.47222782753526604,2,1
158,155,63,1,20,0,2.4603174603174605,0.05,0.4629639588428613,79,7.239312159483072,2,0
159,56,2236,62,78,0,0.025044722719141325,0.7948717948717948,0.22102209334888956,17,0.6467068960132405,1,1
160,120,76,9,87,0,1.5789473684210527,0.10344827586206896,0.6713945019040533,62,28.712034821666517,5,0
161,551,504,356,404,0,1.0932539682539681,0.8811881188118812,0.7023061257699649,127,47.539583925198976,3,0
162,84,187,3,1,0,0.44919786096256686,3.0,0.5989541314453308,55,12.906266084412904,7,0
163,562,672,10,1741,0,0.8363095238095238,0.005743825387708214,0.6416668685438498,50,43.77939629101648,1,0
164,59,520,14,821,0,0.11346153846153846,0.01705237515225335,0.7727277482210493,123,36.927453270602044,7,0
165,14,2159,2,42,0,0.006484483557202408,0.047619047619047616,0.0859365902890345,39,1.3802907056814262,2,1
166,994,964,104,1176,0,1.0311203319502074,0.08843537414965986,0.83070295808212,152,28.57831443502842,7,0
167,200,193,7,43,0,1.0362694300518134,0.16279069767441862,0.7116471474413059,9,27.971747804396674,2,0
168,407,459,10,1759,0,0.8867102396514162,0.005685048322910745,0.5590759343989755,13,11.589989822496246,4,0
169,666,256,10,244,0,2.6015625,0.040983606557377046,0.5708584515788917,98,33.25769474532653,8,0
170,398,380,85,827,0,1.0473684210526315,0.10278113663845223,0.6452872204179231,37,26.1014487586868,5,0
171,161,48,11,65,0,3.3541666666666665,0.16923076923076924,0.4296762624693151,59,25.3361238665307,1,0
172,83,59,20,12,1,1.4067796610169492,1.6666666666666667,0.6460033553662294,64,22.301711446210923,10,0
173,1021,929,342,2849,0,1.0990312163616793,0.12004212004212005,0.7564718395207675,171,27.561528584277244,1,0
174,102,401,96,352,1,0.2543640897755611,0.2727272727272727,0.7513647004502872,64,6.761395679030322,8,0
175,318,585,83,505,0,0.5435897435897435,0.16435643564356436,0.7091693879057138,92,22.433745178540217,6,0
176,1716,746,381,1550,0,2.3002680965147455,0.24580645161290324,0.7197735562839152,74,30.108344558828104,7,0
177,74,96,10,11,0,0.7708333333333334,0.9090909090909091,0.6330958058345679,18,46.253590477570405,5,0
178,188,878,501,21,0,0.214123006833713,23.857142857142858,0.2975206140757874,5,0.9287456622478828,2,1
179,42,289,2,83,0,0.1453287197231834,0.024096385542168676,0.6681824160319756,65,21.282264335605305,6,0
180,56,129,10,63,0,0.43410852713178294,0.15873015873015872,0.47680209346575453,17,11.972532782498217,5,0
181,1139,889,326,3600,0,1.281214848143982,0.09055555555555556,0.9215932009004403,184,6.698637156090257,6,0
182,43,811,485,24,0,0.0530209617755857,20.208333333333332,0.08112360604422525,39,2.4271311589179034,1,1
183,122,244,520,51,0,0.5,10.196078431372548,0.33818146109426644,15,2.9087658102258747,2,1
184,169,596,35,813,0,0.2835570469798658,0.04305043050430504,0.889678991158211,140,45.67884521618562,4,0
185,183,245,14,37,0,0.746938775510204,0.3783783783783784,0.7112496148999704,64,28.73569048076672,3,0
186,38,1566,9151,17,0,0.024265644955300127,538.2941176470588,0.026089901630502288,30,2.622350835156711,1,1
187,683,185,440,836,0,3.691891891891892,0.5263157894736842,0.7818373898774069,181,11.630689519622194,7,0
188,1964,327,468,2027,0,6.00611620795107,0.23088307844104589,0.9653889321154022,56,23.670360761855243,7,0
189,70,217,2,48,0,0.3225806451612903,0.041666666666666664,0.4898155034428464,40,46.88716571374789,6,0
190,190,139,4,1968,0,1.3669064748201438,0.0020325203252032522,0.8319046332611291,89,42.399971866947936,8,0
191,78,521,10,3,0,0.14971209213051823,3.3333333333333335,0.12796196421852235,9,1.6464127363315062,2,1
192,49,2180,3946,20,0,0.022477064220183487,197.3,0.060924172579308766,15,1.2594766312603292,2,1
193,327,956,305,2624,0,0.34205020920502094,0.11623475609756098,0.8608161352942183,181,30.87713558887851,3,0
194,119,20,19,46,0,5.95,0.41304347826086957,0.4962256955226174,53,13.429126030927213,2,0
195,27,289,17,65,0,0.09342560553633218,0.26153846153846155,0.7145649343381271,64,29.936837858818798,7,0
196,5,2084,47,33,0,0.0023992322456813818,1.4242424242424243,0.37365829578132265,22,2.365560048838546,2,1
197,46,3691,7146,7,0,0.012462747222974803,1020.8571428571429,0.38575068705492954,21,0.40022876957809206,2,1
198,96,858,279,111,0,0.11188811188811189,2.5135135135135136,0.38957129673914076,29,2.9424575573665477,2,1
199,56,338,164,96,0,0.16568047337278108,1.7083333333333333,0.38809519985171087,29,0.11095137059932714,1,1
200,1720,304,71,1472,0,5.657894736842105,0.04823369565217391,0.9800112939851192,181,22.920082505870766,9,0
201,179,87,87,571,0,2.057471264367816,0.15236427320490367,0.6858332686654646,32,43.96092246851259,6,0
202,41,208,13,52,0,0.1971153846153846,0.25,0.6973230822078484,49,20.25664827836723,3,0
203,88,2537,47,67,0,0.034686637761135196,0.7014925373134329,0.1333603479010913,5,2.1812439730279074,1,1
204,358,234,74,781,0,1.5299145299145298,0.09475032010243278,0.6963634284643782,40,19.75639574037019,5,0
205,124,238,5,89,0,0.5210084033613446,0.056179775280898875,0.5775633524404377,57,6.905982328255829,6,0
206,190,108,14,1485,0,1.7592592592592593,0.009427609427609427,0.7218630694522957,60,47.87552283258235,3,0
207,67,179,13,663,0,0.3743016759776536,0.0196078431372549,0.8335546120520596,113,21.29677621445393,10,0
208,1339,257,397,2022,0,5.21011673151751,0.1963402571711177,0.984647058779667,145,24.97726801290215,2,0
209,592,475,6,733,0,1.2463157894736843,0.008185538881309686,0.7598242946824126,31,48.22340235192468,1,0
210,561,630,6,1960,0,0.8904761904761904,0.003061224489795918,0.7246690843038588,33,39.87340175891697,8,0
211,676,392,7,499,0,1.7244897959183674,0.014028056112224449,0.5490549687615883,9,25.34192083604288,8,0
212,1759,798,482,1489,0,2.2042606516290726,0.3237071860308932,0.9003519371466904,66,29.749871636910076,5,0
213,50,109,11,66,0,0.45871559633027525,0.16666666666666666,0.48969664609838265,25,40.642955312501336,4,0
214,3,1978,70,74,0,0.0015166835187057635,0.9459459459459459,0.18445558275061036,35,0.38931368914131126,1,1
215,733,507,417,3124,0,1.445759368836292,0.13348271446862997,0.8435995329745761,155,39.61240476686141,10,0
216,356,424,378,483,0,0.839622641509434,0.782608695652174,0.8349923486988988,182,20.503165131621486,9,0
217,160,386,886,21,0,0.41450777202072536,42.19047619047619,0.21630914324098743,3,2.494172419402624,1,1
218,52,102,10,29,0,0.5098039215686274,0.3448275862068966,0.5384092329367492,66,45.2716662569506,2,0
219,25,2756,35,17,0,0.009071117561683599,2.0588235294117645,0.31251118072429523,39,1.6004340893051416,1,1
220,225,774,9,1565,0,0.29069767441860467,0.005750798722044728,0.8608003574762908,43,42.913850185102504,10,0
221,1790,984,64,512,0,1.8191056910569106,0.125,0.7136385409874025,197,16.909515852487452,4,0
222,366,81,68,1464,0,4.518518518518518,0.04644808743169399,0.7636732450641803,97,26.732516817893874,7,0
223,126,57,1,21,0,2.210526315789474,0.047619047619047616,0.5758421999681644,61,25.899897099890076,6,0
224,370,426,5,906,0,0.8685446009389671,0.005518763796909493,0.5523064606209546,47,28.174106033699996,2,0
225,71,258,3,35,0,0.2751937984496124,0.08571428571428572,0.579838404798266,18,9.356524365225715,5,0
226,78,2212,31,21,0,0.0352622061482821,1.4761904761904763,0.40673892321972477,36,2.1633852864663656,1,1
227,560,627,7,1111,0,0.8931419457735247,0.0063006300630063005,0.8516302654401675,63,6.042933419735796,7,0
228,127,446,320,79,0,0.28475336322869954,4.050632911392405,0.17644754442817767,3,0.8440690151205851,2,1
229,147,24,3,56,0,6.125,0.05357142857142857,0.45357397759692586,33,37.737862851172636,7,0
230,5,2140,6,73,0,0.002336448598130841,0.0821917808219178,0.2809084325829718,23,1.659668779863455,1,1
231,308,511,75,752,0,0.6027397260273972,0.09973404255319149,0.847593395387584,50,10.789852581014683,2,0
232,241,397,76,928,1,0.6070528967254408,0.08189655172413793,0.8264895516878382,70,32.110832802284605,7,0
233,192,139,120,3102,0,1.381294964028777,0.03868471953578337,0.7999122116058301,171,28.369971964988746,3,0
234,385,727,5,422,0,0.5295735900962861,0.011848341232227487,0.6571818351465932,78,38.269371225812186,5,0
235,96,719,948,70,0,0.13351877607788595,13.542857142857143,0.2661699149379382,36,0.8993716942122412,1,1
236,94,76,13,75,0,1.236842105263158,0.17333333333333334,0.5230711334847058,80,6.199121973372494,8,0
237,177,136,1,75,0,1.3014705882352942,0.013333333333333334,0.5921795134857657,67,33.30613585154136,10,0
238,125,298,9,1352,0,0.41946308724832215,0.006656804733727811,0.8844615512352905,48,13.58529475221173,8,0
239,117,97,13,89,0,1.2061855670103092,0.14606741573033707,0.4815566730808538,64,39.87375358131909,8,0
240,196,263,822,22,0,0.7452471482889734,37.36363636363637,0.2593416057800565,35,0.9751486032781643,2,1
241,106,521,277,63,0,0.2034548944337812,4.396825396825397,0.4560620804620052,21,1.6388196577344907,2,1
242,133,396,352,40,0,0.33585858585858586,8.8,0.2790433254037021,14,2.824456638982384,2,1
243,190,126,15,41,0,1.507936507936508,0.36585365853658536,0.5919213692808246,71,47.016516864686025,5,0
244,41,298,12,51,0,0.13758389261744966,0.23529411764705882,0.727350984052225,18,18.070369339682102,5,0
245,30,554,552,88,0,0.05415162454873646,6.2727272727272725,0.12822198773674104,30,0.6419604242310226,2,1
246,45,75,19,76,0,0.6,0.25,0.49571282637851843,6,35.14252842018968,9,0
247,40,1953,2430,7,0,0.02048131080389145,347.14285714285717,0.2066506830241293,30,0.3016347143320437,1,1
248,35,4805,3293,27,0,0.007284079084287201,121.96296296296296,0.3264463988506499,30,1.4323455613226894,1,1
249,41,1669,82,8,0,0.02456560814859197,10.25,0.4539684793678112,5,1.956896191257239,1,1
250,1970,279,263,3610,0,7.060931899641577,0.07285318559556787,0.7527366122616588,59,49.87273113898295,7,0
251,145,346,9,198,0,0.4190751445086705,0.045454545454545456,0.6895176631986242,47,46.78046807076577,6,0
252,58,2725,67,64,0,0.02128440366972477,1.046875,0.4446299818849582,8,2.55317921573399,2,1
253,59,77,10,21,0,0.7662337662337663,0.47619047619047616,0.6924476935235098,32,37.336917805514915,1,0
254,85,118,5,79,0,0.7203389830508474,0.06329113924050633,0.7424586017093832,51,42.21454213743393,9,0
255,32,225,3,24,0,0.14222222222222222,0.125,0.7926740769762155,61,19.562075153828726,4,0
256,16,2571,3929,29,0,0.006223259432127577,135.48275862068965,0.3768783258907285,21,0.9058375190748441,1,1
257,177,204,7,8,0,0.8676470588235294,0.875,0.6671144459194686,59,18.80628539016289,7,0
258,186,80,20,38,0,2.325,0.5263157894736842,0.5470175612408681,28,14.860787042090477,3,0
259,128,515,100,1420,0,0.24854368932038834,0.07042253521126761,0.7120874525960809,140,39.080773548694665,4,0
260,746,710,1,1166,0,1.0507042253521126,0.0008576329331046312,0.6786991909985933,90,21.280319083590967,10,0
261,3,4394,6486,58,0,0.0006827492034592626,111.82758620689656,0.2527435280462979,36,1.6099804747816706,1,1
